Epoch,Generator_Loss,Discriminator_Loss
1,7.184016510844231,0.1398386248620227
2,12.482715278863907,0.46247551508167817
3,7.466994911432266,0.7488279502304067
4,3.673765478655696,0.9821184095926583
5,2.9793176781386137,0.7991338749416173
6,3.321794794872403,0.6918353205546737
7,3.5885988399386406,0.3456134533043951
8,5.091300845146179,0.11062577902339399
9,6.227628633379936,0.0433657424946432
10,7.918117295019329,0.8232046747289132
11,4.568253735080361,0.4644502606242895
12,3.4370614252984524,0.5243174154311419
13,3.897770259529352,0.5271210037171841
14,3.3088617781177163,0.6248322469182312
15,4.148758143186569,0.5890027028508484
16,3.4503655172884464,0.6562498570419848
17,3.890736546367407,0.2204509903676808
18,3.7358860708773136,0.7675705272704363
19,3.799061492085457,0.6701081790961325
20,3.5612809024751186,0.46887317299842834
21,3.748950614128262,0.3094998300075531
22,3.9089316055178642,0.6628935754997656
23,4.1068747863173485,0.5081022465601563
24,3.1986552476882935,0.5087396893650293
25,3.683532975614071,0.48729204200208187
26,3.875509461387992,0.4530839710496366
27,3.654607204720378,0.5608625456225127
28,3.7301217541098595,0.43461651261895895
29,4.194625034928322,0.4426267627859488
30,4.14346444606781,0.6841746727004647
31,3.7165536247193813,0.3857392221689224
32,3.64246984757483,0.716405448038131
33,3.665379121899605,0.22949875495396554
34,3.823978583328426,0.5794458435848355
35,4.0268190912902355,0.6299197380430996
36,3.6746894791722298,0.3911568499170244
37,3.742835628800094,0.564882829086855
38,3.760124199092388,0.4282732254359871
39,3.91305139195174,0.45206178980879486
40,3.0034970128908753,0.7577221989631653
41,3.816153012216091,0.4164526551030576
42,3.3054535016417503,0.6421264316886663
43,3.4612382631748915,0.49153272341936827
44,3.856346685439348,0.26053490955382586
45,3.731297293677926,0.6447809708770365
46,3.6921776086091995,0.36716316477395594
47,3.8539395183324814,0.42833811114542186
48,4.129953306168318,0.477513718418777
49,3.7216891571879387,0.4379600747488439
50,3.644650712609291,0.20654150610789657
51,4.180153692141175,0.4759694921085611
52,3.5017021633684635,0.6186953415162861
53,3.623197518289089,0.2639318434521556
54,3.159206222742796,0.6827406603842974
55,3.518280661664903,0.5604061470367014
56,3.6347600519657135,0.5802789903245866
57,3.6649863868951797,0.29371004388667643
58,3.7171317152678967,0.3022523974068463
59,4.0844153594225645,0.4320351106580347
60,3.797236654907465,0.3654501265846193
61,3.9502430222928524,0.5386067049112171
62,3.5375405959784985,0.38656427012756467
63,3.886443465948105,0.1383864419767633
64,4.081225084140897,0.5777793583692983
65,3.307819364592433,0.6982259792275727
66,3.674578607082367,0.4047756209038198
67,3.596111698076129,0.5928781335242093
68,3.738680027425289,0.3521640473045409
69,3.71937607973814,0.23804902890697122
70,4.042139792814851,0.44852589163929224
71,4.037660334259272,0.36745479004457593
72,4.0716342851519585,0.3095779037103057
73,3.9714145809412003,0.13967045967001468
74,4.449280604720116,0.08868425543187186
75,4.168748967349529,0.6914495897945017
76,4.0410488857887685,0.7359751313924789
77,3.7748611085116863,0.32858769316226244
78,4.199987900443375,0.546623810660094
79,3.8651925921440125,0.3454827079549432
80,4.130966804921627,0.19520003162324429
81,4.194830659776926,0.16034387610852718
82,4.5751299895346165,0.5123362555168569
83,4.226555351167917,0.25687737902626395
84,4.250445235520601,0.4880461283028126
85,4.318026628345251,0.33549426204990596
86,3.9848098335787654,0.44018042809329927
87,4.294098347425461,0.14085690764477476
88,4.7448736652731895,0.08908382372464985
89,4.69702335447073,0.07671073434175923
90,5.009211112745106,0.26070446049561724
91,3.446060298010707,0.59812679188326
92,4.072426323778927,0.5164078550878912
93,3.9353544041514397,0.5047435283195227
94,4.019028078764677,0.1971017604228109
95,4.349793143570423,0.30395853699883446
96,4.302702404558659,0.0907317663077265
97,4.016453227028251,0.4220909752184525
98,3.9867365676909685,0.8084266991354525
99,3.689948856830597,0.32250843779183924
100,4.243331469595432,0.3131329189054668
101,4.227463722229004,0.15047607390442863
102,4.650606743991375,0.12913121050223708
103,4.526661686599255,0.09018423705128953
104,4.79061846062541,0.2510392470867373
105,4.795363437384367,0.6937287976033986
106,3.9430365338921547,0.28063775529153645
107,4.4916895143687725,0.2379564605653286
108,4.458991050720215,0.10702263400889933
109,4.847690522670746,0.05256597447441891
110,4.949514385312796,0.4355687128845602
111,4.581991866230965,0.13079283141996711
112,5.051397681236267,0.08268976031104103
113,4.270008641295135,0.7400669667986222
114,4.202584281563759,0.19208142440766096
115,4.068183768540621,0.5986477339174598
116,4.379173427820206,0.2852309818845242
117,4.369230344891548,0.11397156328894198
118,4.715379036962986,0.07811568194301799
119,5.003853298723698,0.06898972176713869
120,5.006885692477226,0.04653774230973795
121,5.538148418068886,0.12174106657039374
122,4.260752636007965,0.847555713262409
123,4.478109650313854,0.17638046108186245
124,4.4208334511531575,0.11858729575760663
125,3.6165033876895905,1.4230430303141475
126,4.2883119052276015,0.5653668437153101
127,4.244079925119877,0.23793366411700845
128,4.121010412462056,0.6682951746042818
129,4.299103081226349,0.25290933926589787
130,4.216182135045528,0.11130911391228437
