Epoch,Generator_Loss,Discriminator_Loss
1,10.06361641054568,0.4533730714224014
2,4.404860227004342,0.9671040068286053
3,2.924281214026437,0.9523582963839822
4,3.3321137799732927,0.8316788347303004
5,3.633523890937584,0.8011026434276415
6,3.4960742713748543,0.7536495222129683
7,3.491779545942942,0.6834874336702236
8,3.357333776743516,0.6307696713053662
9,3.500779510408208,0.8018712309607561
10,3.3690223814784614,0.6075439336507217
11,3.2270327918771384,0.7189941900795784
12,3.454668909743212,0.7163798997475617
13,3.241949823455534,0.7261439403114112
14,3.371180130087811,0.7151260777660038
15,3.109848956267039,0.7563761628192404
16,3.2990666489670244,0.7251618027255156
17,3.2085573863292085,0.6464250351207844
18,3.1100261677866397,0.8123390879751979
19,3.3882052863853565,0.709160174364629
20,3.3747211478758548,0.7023243292950202
21,3.5626039362472035,0.6854759447168612
22,3.328491156515868,0.6394369165966476
23,3.3872908077378203,0.616979842816574
24,3.1244525883508767,0.7277646848688955
25,3.173271091088005,0.7512708867805592
26,3.3019008049066514,0.6420715677997341
27,3.386842651211697,0.5971981428455615
28,3.440024084802987,0.7085333224655925
29,3.3454271701798923,0.6335433226996574
30,3.485664272653884,0.6084774831930796
31,3.5013900131419087,0.648056304541187
32,3.335792951825736,0.5609714777573295
33,3.5174836905106255,0.6140134910094566
34,3.392467360565628,0.5609092712402344
35,3.5847190493258876,0.5902418554693029
36,3.6626670844313027,0.5533206428306691
37,3.616362804951875,0.5182980428571287
38,3.560773566149283,0.5453541563904803
39,3.5217246992000635,0.6191759503621986
40,3.6300765362338745,0.5116855862779893
41,3.7696976558021875,0.5371935648330743
42,3.701523063407428,0.5088588591071143
43,3.6165759269741997,0.5029679936343345
44,3.8315822032914646,0.5908638305854106
45,3.693043811597686,0.48908521342968597
46,3.8418651093607363,0.375211841278318
47,3.9504936233810755,0.6102986953396728
48,3.666556790255118,0.47767622790474823
49,3.9366309988325923,0.42686200649410055
50,4.026714406799579,0.4387385602230611
51,4.0095817559007285,0.516777315541454
52,4.19228502460148,0.4419944548736448
53,4.017276935387349,0.4787224123011465
54,4.164218255575152,0.48775501020144724
55,4.100932737191518,0.43200840045144595
56,4.082974851995274,0.41154898854269495
57,4.303650731625765,0.38013537843590195
58,4.39886656705884,0.3461143880866576
59,4.257746708565864,0.4743155576828597
60,4.289333981016408,0.4142811807493369
61,4.334042280480482,0.46934764289661596
62,4.288154194320458,0.34924685652705206
63,4.357414644697438,0.4933126650048771
64,4.110897750094317,0.41477130358849745
65,4.333063493604246,0.3350010323675646
66,4.651479798814525,0.22828546242005582
67,5.017321146052817,0.4845842947319582
68,4.383947410445282,0.32658603582261264
69,4.309097495631895,0.26176812561849755
70,4.539606602295585,0.3996355520102425
71,4.509591444678929,0.302489103452451
72,4.559525755868441,0.46523425728082657
73,4.7341085689655245,0.3172339648278295
74,5.211375464563784,0.22692958807464744
75,4.992761751015981,0.4378817327104617
76,4.704002836476201,0.2348156904504783
77,5.074405784192293,0.33851595449706784
78,5.134689738785011,0.21790068318554456
79,5.448483176853346,0.25257967782301316
80,5.504895113516545,0.2999382310115017
81,5.705968836079473,0.18865074333397375
82,5.116500807845074,0.26224175975590513
83,5.368702777917834,0.4370680220452124
84,4.63793354794599,0.3548783886691798
85,5.1341335980788525,0.25002141253671784
86,5.406895044921101,0.3235266268577265
87,4.8712014702783115,0.18776671620814697
88,5.972830865694129,0.13331345879756237
89,5.428076391634733,0.2971524621049563
90,5.199341547661933,0.2914085536790283
91,5.3226940977400625,0.32115090799018525
92,5.776803210161734,0.1614249286417296
93,6.520055294036865,0.07718922090851635
94,5.965181924294734,0.3858425927928824
95,5.021594196126081,0.2667845028412083
96,5.989236270603926,0.26905561667745526
97,5.078392322512641,0.17682098243655503
98,5.392988229143446,0.20818861749401127
