Epoch,Generator_Loss,Discriminator_Loss
101,4.4151638317108155,0.3140255224704742
102,4.251733708381653,0.33412467539310453
103,4.359398021697998,0.3578134435415268
104,4.191016063690186,0.1352893377840519
105,4.485678768157959,0.09402991473674774
106,4.888671350479126,0.41548145562410355
107,4.437891092300415,0.14687252461910247
108,4.8370215964317325,0.5385150283575058
109,4.844871473312378,0.31418160706758497
110,4.751124181747437,0.2343002125620842
111,4.327731699943542,0.23270043462514878
112,4.575598564147949,0.27616669684648515
113,4.635999412536621,0.14487176463007928
114,4.856306428909302,0.16600365847349166
115,4.818705263137818,0.12526972621679305
116,4.592431964874268,0.091485735476017
117,4.80621416091919,0.06093164831399918
118,5.054304666519165,0.8922618255019188
119,4.835793590545654,0.29890876680612566
120,4.648569383621216,0.19368985831737517
121,4.6420027542114255,0.1663224595785141
122,4.420704898834228,0.11320455461740493
123,4.737914876937866,0.09267829477787018
124,4.656252145767212,0.06965303972363472
125,5.023365966379642,1.0223002357780933
126,3.8994524002075197,0.622137942314148
127,4.571526145935058,0.44441939622163773
128,4.393803234100342,0.24546944975852966
129,4.617986698150634,0.18466161608695983
130,4.721605281829834,0.19259821236133576
131,5.420932637453079,0.6483190774917602
132,4.593758745193481,0.2350907376408577
133,4.379342012405395,0.14084123373031615
134,4.510422801971435,0.16725128263235092
135,4.302993745803833,0.10088196560740471
136,4.444280891418457,0.07414361491799354
137,5.0418813514709475,0.46757576763629916
138,5.113457565307617,0.41942224621772767
139,4.957924990653992,0.3180229690670967
140,4.446090116500854,0.14101803928613663
141,4.476229848861695,0.10579228758811951
142,4.499301471710205,0.08289446100592614
143,4.548127145767212,0.06788178086280823
144,4.790740432739258,0.06649940326809883
145,4.694479932785034,0.05960336275398731
146,5.286279785633087,0.9184038984775543
147,5.615661754608154,0.24333805754780768
148,4.81429123878479,0.14406852841377257
149,4.674218692779541,0.1223544555902481
150,4.515355567932129,0.07599599659442902
