Epoch,Generator_Loss,Discriminator_Loss
1,9.343710781822741,0.4249113999974494
2,5.387871893358902,0.9491773925616708
3,3.3176768279411424,0.7636870767029238
4,3.513525237919579,0.7069063096399039
5,3.5076277717738082,0.7573099178327641
6,3.564929312383625,0.821655380893761
7,3.0483750331569723,0.8842021390585832
8,3.1004058114239865,0.7635869388009461
9,3.0787444697089597,0.6636785818657405
10,3.2167065852964427,0.7248030435031568
11,3.1046614302715785,0.6898431391783164
12,3.0736467687176985,0.7550444581978758
13,2.993565837682133,0.7618361077678035
14,3.153059099761533,0.7300943862384474
15,3.140243275484569,0.7009039982943468
16,3.3844985114017003,0.7224604970132801
17,3.302882923206813,0.6959339812607832
18,3.377354577393599,0.644317541323917
19,3.3109422569543545,0.6786197128010468
20,3.395909608249933,0.6519045487675869
21,3.3289620851127193,0.6025957114679713
22,3.4593137888841228,0.6810501778209713
23,3.273520557603366,0.5986032660158587
24,3.3910250277586385,0.6593774968469647
25,3.433701970207859,0.6688303683005589
26,3.400132443283645,0.5641966783244845
27,3.508884133587421,0.6194525499578932
28,3.42003529130573,0.5419103872608131
29,3.554088742800162,0.6381997296088179
30,3.5106751079290683,0.6330077016437557
31,3.5215696877157185,0.5826953953840364
32,3.5876297044082426,0.5457576029527356
33,3.6266574582583466,0.4930123105435304
34,3.4472640181930974,0.5701428389465305
35,3.672789498953752,0.5823812749184353
36,3.6599067105373866,0.4616650418496468
37,3.7535345117810746,0.5474613638411105
38,3.831073797924418,0.4295753131450062
39,3.8931651327391745,0.4714733085162203
40,3.888349389945957,0.5745057503522282
41,3.8049467315136547,0.366034264505749
42,4.2292396098795075,0.49042632220916343
43,3.835937180569474,0.6017006786776261
44,3.9166739121289322,0.4533373616950613
45,3.925993910138036,0.4188123675928989
46,4.075380714426578,0.4427061223647964
47,4.0104381819845925,0.3628628906649603
48,4.221515772208361,0.44135375940044164
49,3.9983307072814083,0.34475944285661403
50,4.221168578510553,0.32266413514882747
51,4.283825739588536,0.36005061193251275
52,4.052928687820972,0.6470728277320593
53,4.01301732701315,0.35136567874693536
54,4.280529294215458,0.3225461100818406
55,4.126501775123704,0.5156815297586818
56,4.068372845649719,0.4490340440206125
57,4.4101588600118395,0.3389094475604279
58,4.2518734193184,0.3144631100372529
59,4.21322633682842,0.21584472731805185
60,4.353981451249458,0.17449039588092077
61,4.95697902122014,0.40066183206271117
62,4.471795753693916,0.4099775545403991
63,4.152419852538848,0.19494169877028802
64,4.467924188560163,0.1444210861350449
65,4.525710576227014,0.6739049835104338
66,4.158507523402362,0.2695484002920943
67,4.365942713240503,0.4225271386159977
68,4.140030734975573,0.44942833740316646
69,4.356840237765245,0.17713718029709768
70,4.71750199668844,0.33365073705642995
71,4.511991735915063,0.1331488469641813
72,4.706493933016146,0.30567676044056113
73,4.784214441205414,0.39046245204730773
74,4.367850001429169,0.18774925026727815
75,4.534906783574064,0.1658551563889208
76,4.879817859177858,0.4965764605243441
77,4.597784072580472,0.18237374843636028
78,4.716354232963542,0.3293993435275387
79,4.598048717203275,0.21806625003965807
80,4.5250217780260975,0.11115847155451775
81,4.830377572019335,0.09085159759286424
82,4.939369084129871,0.0929720817055081
83,5.427675900324969,0.32298785675002234
84,4.922743629401838,0.12336560013428541
85,4.903422733427773,0.06821021668508019
86,4.854909742941333,0.6808250067939221
87,4.8271674874802715,0.23687873135360193
88,4.925543279714987,0.24883628972399402
89,4.795134010449262,0.1103708435532073
90,5.04329204895127,0.061973687602390706
91,5.301587772201485,0.526879908097252
92,4.588363271364024,0.1236816217047228
93,5.2497981089941215,0.43189745228475246
94,4.6582055259758315,0.577257194149662
95,4.501089517499359,0.1926373546077332
96,4.550752129353268,0.09438331897409868
97,4.741619802932714,0.09300936100033808
98,4.54358418317328,0.7466474251008369
99,4.4727311738779845,0.11736577345241964
100,4.686110231238351,0.0840277343358792
101,4.889397288711978,0.05875839557970913
102,5.209113319155196,0.05773087295139549
103,5.133177723683102,0.0449050742555672
104,5.231852440766885,0.04174292443031576
105,5.41490667050993,0.6580118642411601
106,4.797246902761325,0.1478702493641578
107,4.731561721210748,0.08500842393284112
108,5.154675567653817,0.1382779554581978
109,5.132609684282626,0.09658525133846511
110,5.357168606679204,0.5272243163535293
111,5.309280596988302,0.22597635526892165
112,5.163544759783946,0.3268440196316847
113,4.8970532081496545,0.08964232402578207
114,4.988438059326628,0.054107570810846876
115,4.8960801629648,0.5463009112527673
116,4.985860411549957,0.07712599844999717
117,5.111005927475405,0.0523153359831219
118,5.329072868320304,0.04036829615352859
119,5.940266920647151,0.43053730810716956
120,5.008671263573875,0.13046187461471895
121,4.955722405876912,0.07194362864108153
122,5.261759160270153,0.07383309999926829
123,5.2750467078786505,0.04458166504095138
124,5.536475933773417,0.03307039619908786
125,5.6431687650546225,0.038448636852939366
126,5.531928700460514,0.027568915432555154
127,5.74236756311336,0.026716962928923085
128,5.839903952370228,0.0223605618943316
129,6.173503168897939,0.7693396581100745
130,5.539540122932111,0.12959651397147648
131,5.0744718598647856,0.06681798524420027
132,5.3382930386234335,0.07550794686335073
133,5.308877239764576,0.039545663855445216
134,5.514645143293999,0.038809537441587785
135,5.627689267548037,0.030580044291178946
136,5.767746562689123,0.025873586915853158
137,5.822607060553322,0.026067292081638122
138,5.361483362988687,1.0338080246132655
139,5.6104787520959345,0.4184551501358059
140,5.152865984070469,0.10883959183390711
141,5.460758121920303,0.1050587900927369
142,5.472374785534093,0.558666559277286
143,5.240094409862035,0.11703176827917636
144,5.152983793070619,0.06986629907828822
145,5.1893653433087845,0.04647182671904144
146,5.43451607059425,0.04914860771050755
147,5.45750716045289,0.03705524010452586
148,5.255911835954643,0.8409684616285311
149,5.284867709791157,0.10663968203982836
150,5.42149272435148,0.057387374472660076
