Epoch,Generator_Loss,Discriminator_Loss
1,5.883830308914185,0.2156084324233234
2,9.940648019313812,0.07197377644843073
3,11.385843575000763,1.0310606676634961
4,9.219085395336151,0.4029780784621835
5,6.696229547262192,1.3389232284389436
6,4.507426992058754,1.1253084633499384
7,4.500119864940643,1.0495078973472118
8,4.115400582551956,1.0811616349965334
9,3.904149904847145,0.9602029211819172
10,3.572127863764763,0.9388215653598309
11,4.110432602465153,1.0006164964288473
12,4.1125272661447525,1.0147391110658646
13,3.6261035352945328,0.8970172200351954
14,4.398714557290077,0.8669528253376484
15,3.970178097486496,0.882195396348834
16,4.034708559513092,0.6129950508475304
17,3.6930757090449333,1.0928864534944296
18,3.7600832358002663,0.8394690286368132
19,4.031673900783062,0.6724638445302844
20,4.154100716114044,0.7513682097196579
21,3.627690225839615,0.9854901228100061
22,3.6108210384845734,0.8937876708805561
23,3.368231948465109,0.7202733997255564
24,3.732516571879387,0.9700985997915268
25,3.5890978276729584,0.6309148138388991
26,3.4897135868668556,0.5557331535965204
27,3.6030353289097548,0.6739715421572328
28,4.345338795334101,0.6749643264338374
29,3.8120605275034904,0.8986847139894962
30,3.519546426832676,0.6701071336865425
31,3.2670391276478767,0.6632663644850254
32,4.170027170330286,0.7154210153967142
33,3.6777548268437386,0.6862542638555169
34,4.169706009328365,0.6787669761106372
35,4.318423055112362,0.8384135952219367
36,3.827060416340828,0.6100732833147049
37,3.68610056117177,0.6114045139402151
38,3.6607242338359356,0.6554075609892607
39,4.249602884054184,0.6657188544049859
40,3.679726466536522,0.8398389779031277
41,3.7490822076797485,0.7388335186988115
42,3.5202157869935036,0.6330699063837528
43,3.5981743186712265,0.47412056755274534
44,3.8267366252839565,0.8620000444352627
45,3.631361234933138,0.7145289890468121
46,3.390829563140869,0.4566537067294121
47,3.9229681342840195,0.5506168510764837
48,4.174149572849274,0.6316815298050642
49,3.659888718277216,0.6551308808848262
50,3.7846802324056625,0.5075849629938602
51,4.562147334218025,0.46647832076996565
52,3.5992748234421015,0.9798737354576588
53,4.050394453108311,0.7461848389357328
54,3.615579307079315,0.5320889744907618
55,4.1117121279239655,0.6441327170468867
56,3.9414392858743668,0.6403207685798407
57,4.023181449621916,0.604658764321357
58,3.9368774443864822,0.4974858332425356
59,4.176479332149029,0.7765542734414339
60,3.7075834423303604,0.47174709755927324
61,4.216382898390293,0.7159789511933923
62,3.946224622428417,0.6758001213893294
63,3.7272443249821663,0.6248036902397871
64,3.8114911317825317,0.6268020998686552
65,3.770791783928871,0.5427041258662939
66,3.8471371084451675,0.3241668548434973
67,4.465951502323151,0.81732680182904
68,3.7429287061095238,0.5355269853025675
69,3.974870689213276,0.5054833060130477
70,4.163431867957115,0.7170973401516676
71,3.7873263210058212,0.49815735779702663
72,3.8440184593200684,0.48444872070103884
73,4.2605375573039055,0.4524411605671048
74,3.8762792348861694,0.8128931885585189
75,3.846154034137726,0.5433415994048119
76,3.990530803799629,0.5645177159458399
77,3.7936796844005585,0.6230567954480648
78,3.661151871085167,0.572914632037282
79,3.7419005781412125,0.4492625882849097
80,3.7499065548181534,0.3382224775850773
81,4.317724630236626,0.5206037145107985
82,4.069180265069008,0.343146544881165
83,4.1413909355178475,1.2778736110776663
84,3.661007471382618,0.5581749863922596
85,3.7169447392225266,0.37814253382384777
86,3.822567865252495,0.37231520190835
87,4.163135759532452,0.5034464802592993
88,4.033130779862404,0.5128794591873884
89,3.8194848150014877,0.4009180925786495
90,4.607402019202709,0.7102414723485708
91,3.8383215442299843,0.4854258056730032
92,3.674216516315937,0.31720931362360716
93,4.480289820581675,0.8040081411600113
94,3.685493052005768,0.43217519391328096
95,3.7379221245646477,0.32399446703493595
96,4.181838788092136,0.5646441271528602
97,4.071141570806503,0.6398247936740518
98,3.745495080947876,0.37864771019667387
99,4.468176983296871,0.6082107946276665
100,3.6707118153572083,0.3758386243134737
101,4.174303308129311,0.5280628027394414
102,4.1813908368349075,0.4270681431517005
103,3.985213339328766,0.31291936058551073
104,4.163512535393238,0.2929963879287243
105,4.201164871454239,0.3079653400927782
106,4.555652379989624,0.7292819917201996
107,3.8827591836452484,0.5068161431699991
108,3.7385242879390717,0.30714275501668453
109,3.704669162631035,0.21341804834082723
110,4.443584777414799,0.43538332637399435
111,4.434847082942724,0.5447233077138662
112,4.087383881211281,0.35077447490766644
113,3.8751809298992157,0.2440558960661292
114,4.430730767548084,0.3178709070198238
115,4.357664331793785,0.37305752374231815
116,4.063696950674057,0.30959840677678585
117,4.341796845197678,0.3534320998005569
118,4.372139036655426,0.32661633286625147
119,4.377475753426552,0.44145206175744534
120,3.9220120906829834,0.2000373862683773
121,3.955828219652176,0.1590780420228839
122,4.570416793227196,0.2441683798097074
123,4.097957298159599,0.20021523674950004
124,4.284967556595802,0.15922984387725592
125,5.1366132237017155,1.0148227652534842
126,4.239836968481541,0.7071011569350958
127,4.397810727357864,0.4550441363826394
128,3.968553900718689,0.2916938690468669
129,4.014487251639366,0.224680264480412
130,4.046414598822594,0.2135862596333027
131,4.0477060079574585,0.16930635692551732
132,4.783725082874298,0.2966461759060621
133,4.4330190271139145,0.23205546522513032
134,3.96059051156044,0.1606527050025761
135,4.677337870001793,0.20401674881577492
136,4.407606691122055,0.18347454629838467
137,4.305210188031197,0.13017005426809192
138,4.459916964173317,0.10521786590106785
139,4.608432471752167,0.10932475002482533
140,4.421033374965191,0.13021074957214296
141,4.424158841371536,0.131206942955032
142,5.050354682840407,1.2235022517852485
143,4.560453549027443,0.7312824707478285
144,4.407298594713211,0.3559456649236381
145,4.514408111572266,0.27108399476855993
146,3.9787019044160843,0.20152125461027026
147,4.441806972026825,0.21559458132833242
148,4.312578856945038,0.16390528669580817
149,4.27343662083149,0.15332562942057848
150,4.027103587985039,0.14399500144645572
